Tipo Reporte;Operador;Aeródromo;Data;Hora;UF;Cidade;Fase de Operação;Efeito no Voo;Colisão;;year;month
CONTROLADOR DE TRÁFEGO AÉREO;nil;SBRJ;2019-02-23;00:30:00;RJ;Rio de Janeiro;Outra;Nenhum;Não;detalhar?op===AUUJlRVxmSDFGbSNVTWJVU&acao=detalhar;2019;2
CONTROLADOR DE TRÁFEGO AÉREO;nil;SBRJ;2019-02-23;01:23:00;RJ;Rio de Janeiro;Outra;Nenhum;Não;detalhar?op===AUUJlRVxmSDFGbSVXTWJVU&acao=detalhar;2019;2
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SBKP;2019-02-23;00:00:00;SP;Campinas;Outra;Nenhum;Não;detalhar?op===AUUJlRVxmSTZlRRpXTWJVU&acao=detalhar;2019;2
OUTRO;LATAM;SBGR;2019-02-22;12:00:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVxmSHZlRSVXTWJVU&acao=detalhar;2019;2
OPERADOR;EPTA SBMI;SBMI;2019-02-17;12:23:00;RJ;Marica;Decolagem;Nenhum;Não;detalhar?op===AUUJlRVxmSDZlRSNUTWJVU&acao=detalhar;2019;2
CONTROLADOR DE TRÁFEGO AÉREO;AVIANCA BRASIL;SBGR;2019-02-17;23:32:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVxmSLFGbSNUTWJVU&acao=detalhar;2019;2
OPERADOR;LATAM;SBGR;2019-02-12;09:40:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVxmS3dlRRpXTWJVU&acao=detalhar;2019;2
CONTROLADOR DE TRÁFEGO AÉREO;LATAM BRASIL;SBGR;2019-02-12;00:48:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVxmSLZlRRpXTWJVU&acao=detalhar;2019;2
CONTROLADOR DE TRÁFEGO AÉREO;INFRAERO;SBJR;2019-02-10;07:15:00;RJ;Rio de Janeiro;Outra;Nenhum;Não;detalhar?op===AUUJlRVxmSrJGbSVXTWJVU&acao=detalhar;2019;2
CONTROLADOR DE TRÁFEGO AÉREO;oceanair;SBGR;2019-02-10;10:25:00;SP;Guarulhos;Subida;Desvio manual;Não;detalhar?op===AUUJlRVxmSrJGbRpXTWJVU&acao=detalhar;2019;2
CONTROLADOR DE TRÁFEGO AÉREO;INFRAERO;SBJR;2019-02-10;08:50:00;RJ;Rio de Janeiro;Outra;Nenhum;Não;detalhar?op===AUUJlRVxmSr1UMSNUTWJVU&acao=detalhar;2019;2
PILOTO;LATAM Linhas Aéreas;SBGR;2019-02-10;07:40:00;SP;Guarulhos;STAR;Nenhum;Não;detalhar?op===AUUJlRVxmSr1UMSNVTWJVU&acao=detalhar;2019;2
PILOTO;LATAM Linhas Aéreas;SBGR;2019-02-10;07:45:00;SP;Guarulhos;STAR;Nenhum;Não;detalhar?op===AUUJlRVxmSvdlRSNUTWJVU&acao=detalhar;2019;2
OPERADOR;EPTA SBMI;SBMI;2019-02-10;08:49:00;RJ;Rio de Janeiro;Outra;Nenhum;Não;detalhar?op===AUUJlRVxmSvdlRSNVTWJVU&acao=detalhar;2019;2
OPERADOR;EPTA SBMI;SBMI;2019-02-10;08:49:00;RJ;Marica;;Nenhum;Não;detalhar?op===AUUJlRVxmSvdlRSVXTWJVU&acao=detalhar;2019;2
CONTROLADOR DE TRÁFEGO AÉREO;ICON TAXI AEREO;Não necessita de Aeródromo;2019-02-10;14:55:00;MG;Malacacheta;Outra;Desvio manual;Não;detalhar?op===AUUJlRVxmSvdlRRpXTWJVU&acao=detalhar;2019;2
CONTROLADOR DE TRÁFEGO AÉREO;GOL LINHAS AÉREAS;Não necessita de Aeródromo;2019-02-10;15:30:00;MG;Malacacheta;Outra;Desvio manual;Não;detalhar?op===AUUJlRVxmSvJGbSNUTWJVU&acao=detalhar;2019;2
CONTROLADOR DE TRÁFEGO AÉREO;;SBZM;2019-02-10;18:26:00;MG;Goiana;Outra;Nenhum;Não;detalhar?op===AUUJlRVxmSvJGbSNVTWJVU&acao=detalhar;2019;2
CONTROLADOR DE TRÁFEGO AÉREO;Azul Linhas Aéreas;Não necessita de Aeródromo;2019-02-10;19:00:00;MG;Carai;Outra;Desvio manual;Não;detalhar?op===AUUJlRVxmSvJGbRpXTWJVU&acao=detalhar;2019;2
CONTROLADOR DE TRÁFEGO AÉREO;lider;SBRJ;2019-02-10;10:00:00;RJ;Rio de Janeiro;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVxmSv1UMSNUTWJVU&acao=detalhar;2019;2
CONTROLADOR DE TRÁFEGO AÉREO;GLO;SBRJ;2019-02-10;10:48:00;RJ;Rio de Janeiro;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVxmSv1UMSNVTWJVU&acao=detalhar;2019;2
OPERADOR;GOL LINHAS AÉREAS;SBGR;2019-02-10;08:50:00;SP;Guarulhos;STAR;Desvio manual;;detalhar?op===AUUJlRVxmSzdlRSNUTWJVU&acao=detalhar;2019;2
OPERADOR;Infraero;SBMT;2019-02-10;08:00:00;SP;Sao Paulo;Outra;Nenhum;Não;detalhar?op===AUUJlRVxmSzJGbSNVTWJVU&acao=detalhar;2019;2
OPERADOR;LATAM;SBGR;2019-02-10;17:35:00;SP;Guarulhos;Aproximação f...;;Não;detalhar?op===AUUJlRVxmSzJGbSVXTWJVU&acao=detalhar;2019;2
OPERADOR;LATAM;SBGR;2019-02-10;09:20:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVxmSzJGbRpXTWJVU&acao=detalhar;2019;2
OPERADOR;LATAM;SBSP;2019-02-10;09:00:00;SP;Sao Paulo;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVxmSz1UMSNUTWJVU&acao=detalhar;2019;2
OPERADOR;LATAM;SBGR;2019-02-10;07:40:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVxmSz1UMSNVTWJVU&acao=detalhar;2019;2
OPERADOR;LATAM;SBGR;2019-02-10;07:40:00;SP;Guarulhos;STAR;Nenhum;Não;detalhar?op===AUUJlRVxmS3dlRSNUTWJVU&acao=detalhar;2019;2
OPERADOR;LATAM;SBSP;2019-02-10;12:00:00;SP;Sao Paulo;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVxmS3dlRSNVTWJVU&acao=detalhar;2019;2
OPERADOR;LATAM;SBGR;2019-02-10;19:00:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVxmS3dlRSVXTWJVU&acao=detalhar;2019;2
OPERADOR;LATAM;SBGR;2019-02-10;10:27:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVxmS3JGbSNUTWJVU&acao=detalhar;2019;2
OUTRO;LATAM;SBGR;2019-02-10;12:00:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVxmSDZlRSNVTWJVU&acao=detalhar;2019;2
CONTROLADOR DE TRÁFEGO AÉREO;INFRAERO;SBJR;2019-02-09;06:45:00;RJ;Rio de Janeiro;Outra;Nenhum;;detalhar?op===AUUJlRVxmSrJGbSNUTWJVU&acao=detalhar;2019;2
CONTROLADOR DE TRÁFEGO AÉREO;INFRAERO;SBJR;2019-02-09;08:00:00;RJ;Rio de Janeiro;Pouso;Nenhum;Não;detalhar?op===AUUJlRVxmSrJGbSNVTWJVU&acao=detalhar;2019;2
OPERADOR;GOL LINHAS AÉREAS;SBGR;2019-02-09;08:00:00;SP;Guarulhos;Aproximação f...;Desvio manual;;detalhar?op===AUUJlRVxmSzdlRSNVTWJVU&acao=detalhar;2019;2
CONTROLADOR DE TRÁFEGO AÉREO;LATAM;SBGR;2019-02-03;11:28:00;SP;Guarulhos;Pouso;Arremetida;Não;detalhar?op===AUUJlRVtWNTVGbSNVTWJVU&acao=detalhar;2019;2
CONTROLADOR DE TRÁFEGO AÉREO;GOL;SBGR;2019-02-03;09:50:00;SP;Guarulhos;Decolagem;Nenhum;Não;detalhar?op===AUUJlRVtWNXZlRSNUTWJVU&acao=detalhar;2019;2
OPERADOR;3s BCO RAMOS;SBAF;2019-02-03;10:13:00;RJ;Rio de Janeiro;Pairado;Nenhum;Não;detalhar?op===AUUJlRVtWNXZlRSNVTWJVU&acao=detalhar;2019;2
OPERADOR;LATAM;SBGR;2019-02-03;11:28:00;SP;Guarulhos;Espera;Nenhum;Não;detalhar?op===AUUJlRVtWNXFGbSVXTWJVU&acao=detalhar;2019;2
OPERADOR;LATAM;SBGR;2019-02-03;12:00:00;SP;Guarulhos;Outra;Nenhum;Não;detalhar?op===AUUJlRVxmSrdlRSVXTWJVU&acao=detalhar;2019;2
OPERADOR;RDO-MI;SDMC;2019-02-02;00:00:00;RJ;Marica;;Nenhum;Não;detalhar?op===AUUJlRVtWNTVGbSNUTWJVU&acao=detalhar;2019;2
OPERADOR;LATAM;SBGL;2019-02-02;12:00:00;RJ;Rio de Janeiro;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVtWNXZlRSVXTWJVU&acao=detalhar;2019;2
OPERADOR;LATAM;SBGR;2019-02-02;09:30:00;SP;Guarulhos;STAR,Descida;Nenhum;Não;detalhar?op===AUUJlRVtWNXFGbSNVTWJVU&acao=detalhar;2019;2
OPERADOR;GOL LINHAS AÉREAS;SBRJ;2019-02-02;08:40:00;RJ;Rio de Janeiro;Subida;Nenhum;Não;detalhar?op===AUUJlRVxmSrdlRSNUTWJVU&acao=detalhar;2019;2
OPERADOR;GOL LINHAS AÉREAS;SBGR;2019-02-02;07:00:00;SP;Guarulhos;Decolagem;Desvio manual;;detalhar?op===AUUJlRVxmSrdlRSNVTWJVU&acao=detalhar;2019;2
OPERADOR;Aeroclube de Jundiaí;SBJD;2019-02-02;15:00:00;SP;Sao Paulo;Aproximação f...;Desvio manual,A...;Não;detalhar?op===AUUJlRVxmSrdlRRpXTWJVU&acao=detalhar;2019;2
OUTRO;VOAR COOP.DE US.DE AER.REG.PRO;SBAF;2019-02-02;00:00:00;RJ;Rio de Janeiro;Outra;Nenhum;Não;detalhar?op===AUUJlRVxmSzdlRSVXTWJVU&acao=detalhar;2019;2
OUTRO;VOAR COOP.DE US.DE AER.REG.PRO;SBAF;2019-02-02;09:12:00;RJ;Rio de Janeiro;Outra;Nenhum;Não;detalhar?op===AUUJlRVxmSzdlRRpXTWJVU&acao=detalhar;2019;2
CONTROLADOR DE TRÁFEGO AÉREO;;SBCT;2019-02-01;09:30:00;PR;Curitiba;Outra;Nenhum;Não;detalhar?op===AUUJlRVtWNTZlRSVXTWJVU&acao=detalhar;2019;2
CONTROLADOR DE TRÁFEGO AÉREO;TWR BI;SBBI;2019-02-01;12:38:00;PR;Curitiba;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVtWNTZlRRpXTWJVU&acao=detalhar;2019;2
CONTROLADOR DE TRÁFEGO AÉREO;TWR BI;SBBI;2019-02-01;12:47:00;PR;Curitiba;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVtWNTFGbSNVTWJVU&acao=detalhar;2019;2
CONTROLADOR DE TRÁFEGO AÉREO;Avianca Brasil;SBGR;2019-01-31;22:23:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVtWNTZlRSNVTWJVU&acao=detalhar;2019;1
OPERADOR;LATAM;SBSP;2019-01-31;13:30:00;SP;Sao Paulo;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVtWNTFGbRpXTWJVU&acao=detalhar;2019;1
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SBGL;2019-01-31;00:00:00;RJ;Rio de Janeiro;Outra;Outros;Não;detalhar?op===AUUJlRVxmS31UMSNVTWJVU&acao=detalhar;2019;1
OPERADOR;LATAM;SBGR;2019-01-31;10:55:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRWtGcXZlRSVXTWJVU&acao=detalhar;2019;1
OPERADOR;LATAM;SBGR;2019-01-30;22:20:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVtWNPVGbSNVTWJVU&acao=detalhar;2019;1
PILOTO;SWISS International Airlines;SBGR;2019-01-30;07:20:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVtWNTZlRSNUTWJVU&acao=detalhar;2019;1
OPERADOR;GOL LINHAS AÉREAS;SBSP;2019-01-30;20:17:00;SP;Sao Paulo;Outra;;;detalhar?op===AUUJlRVtWNXFGbSNUTWJVU&acao=detalhar;2019;1
OPERADOR;LATAM;SBSP;2019-01-28;18:30:00;SP;Sao Paulo;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVtWNPZlRSNVTWJVU&acao=detalhar;2019;1
OPERADOR;LATAM;SBGR;2019-01-28;17:00:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVtWNPVGbSNUTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;;SBGR;2019-01-27;07:30:00;SP;Sao Paulo;Aproximação f...;Desvio manual,O...;;detalhar?op===AUUJlRVtWNDZlRRpXTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;GOL;SBGR;2019-01-27;07:35:00;SP;Guarulhos;Aproximação f...;Desvio manual;Não;detalhar?op===AUUJlRVtWNDFGbSNUTWJVU&acao=detalhar;2019;1
PILOTO;aeroclube de braganca paulista;sbbp;2019-01-27;08:00:00;SP;Atibaia;Outra;Nenhum;Não;detalhar?op===AUUJlRVtWNDFGbSNVTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;INFRAERO;SBJR;2019-01-27;06:50:00;RJ;Rio de Janeiro;Outra;Nenhum;Não;detalhar?op===AUUJlRVtWNDFGbSVXTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;INFRAERO;SBJR;2019-01-27;08:02:00;RJ;Rio de Janeiro;Decolagem;Nenhum;Não;detalhar?op===AUUJlRVtWNDVGbSNVTWJVU&acao=detalhar;2019;1
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SDMC;2019-01-27;08:15:00;RJ;Marica;;;Não;detalhar?op===AUUJlRVtWNHZlRSNUTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;;SBGR;2019-01-27;10:23:00;PR;Curitiba;;;Não;detalhar?op===AUUJlRVtWNHZlRSNVTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;GOL;SBGR;2019-01-27;08:04:00;SP;Guarulhos;Aproximação f...;Arremetida;Não;detalhar?op===AUUJlRVtWNHZlRSVXTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;;sdoi;2019-01-27;10:40:00;SP;Boituva;Decolagem;;Não;detalhar?op===AUUJlRVtWNHZlRRpXTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;;SBGR;2019-01-27;10:52:00;SP;Sao Paulo;Decolagem;Nenhum;Não;detalhar?op===AUUJlRVtWNHFGbSNUTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;;SBSP;2019-01-27;00:00:00;SP;Sao Paulo;Aproximação f...;Decolagem abort...;Não;detalhar?op===AUUJlRVtWNHFGbSNVTWJVU&acao=detalhar;2019;1
PILOTO;;SBGL;2019-01-27;08:00:00;RJ;Rio de Janeiro;Outra;Nenhum;Não;detalhar?op===AUUJlRVtWNHFGbSVXTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;;SBGR;2019-01-27;00:00:00;SP;Sao Paulo;Aproximação f...;Desvio manual,O...;Não;detalhar?op===AUUJlRVtWNHFGbRpXTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;INFRAERO;SBJR;2019-01-27;13:00:00;RJ;Rio de Janeiro;Pouso;Nenhum;;detalhar?op===AUUJlRVtWNHVGbSNUTWJVU&acao=detalhar;2019;1
PILOTO;Exército Brasileiro;Não necessita de Aeródromo;2019-01-27;12:00:00;RJ;Duque de Caxias;Outra;Nenhum;Não;detalhar?op===AUUJlRVtWNHVGbSNVTWJVU&acao=detalhar;2019;1
PILOTO;Vale S/A;SBGL;2019-01-27;10:10:00;RJ;Rio de Janeiro;Procedimento IF...;Nenhum;Não;detalhar?op===AUUJlRVtWNLZlRSNUTWJVU&acao=detalhar;2019;1
OUTRO;GOL LINHAS AÉREAS;SBGL;2019-01-27;07:44:00;RJ;Rio de Janeiro;STAR;Nenhum;Não;detalhar?op===AUUJlRVtWNLZlRSNVTWJVU&acao=detalhar;2019;1
OUTRO;Aeroclube de Jundiaí;SBJD;2019-01-27;07:30:00;SP;Jundiai;Outra,Pouso;Desvio manual;Não;detalhar?op===AUUJlRVtWNLZlRSVXTWJVU&acao=detalhar;2019;1
OPERADOR;Avianca Brasil;SBSP;2019-01-27;08:55:00;SP;Sao Paulo;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVtWNLZlRRpXTWJVU&acao=detalhar;2019;1
OPERADOR;LATAM;SBCT;2019-01-27;08:10:00;PR;Curitiba;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVtWNLFGbSNVTWJVU&acao=detalhar;2019;1
OPERADOR;LATAM;SBGL;2019-01-27;04:10:00;RJ;Rio de Janeiro;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVtWNLFGbSVXTWJVU&acao=detalhar;2019;1
OPERADOR;LATAM;SBGR;2019-01-27;12:30:00;SP;Guarulhos;Descida;Nenhum;Não;detalhar?op===AUUJlRVtWNPZlRSVXTWJVU&acao=detalhar;2019;1
OPERADOR;LATAM;SBGL;2019-01-27;09:00:00;RJ;Rio de Janeiro;Decolagem;Nenhum;Não;detalhar?op===AUUJlRVtWNPZlRRpXTWJVU&acao=detalhar;2019;1
PILOTO;Aeroclube de Jundiaí;SDCO;2019-01-27;07:15:00;SP;Jundiai;Outra;Nenhum,Outros;;detalhar?op===AUUJlRVtWNPFGbSNUTWJVU&acao=detalhar;2019;1
OPERADOR;GOL LINHAS AÉREAS;SBGR;2019-01-27;09:00:00;SP;Guarulhos;Aproximação f...;Arremetida;Não;detalhar?op===AUUJlRVtWNPFGbSNVTWJVU&acao=detalhar;2019;1
OPERADOR;GOL LINHAS AÉREAS;SBGR;2019-01-27;07:50:00;SP;Guarulhos;Aproximação f...;Desvio manual;;detalhar?op===AUUJlRVtWNPFGbSVXTWJVU&acao=detalhar;2019;1
OPERADOR;GOL LINHAS AÉREAS;SBGL;2019-01-27;08:58:00;RJ;Rio de Janeiro;;;;detalhar?op===AUUJlRVtWNPFGbRpXTWJVU&acao=detalhar;2019;1
OPERADOR;LATAM;SBGR;2019-01-27;12:40:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVtWNTFGbSVXTWJVU&acao=detalhar;2019;1
OPERADOR;GOL LINHAS AÉREAS;SBGR;2019-01-27;09:35:00;SP;Guarulhos;Aproximação f...;Desvio manual;;detalhar?op===AUUJlRVtWNXVGbSNUTWJVU&acao=detalhar;2019;1
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SBGL;2019-01-27;00:00:00;RJ;Rio de Janeiro;Outra;Outros;Não;detalhar?op===AUUJlRVxmS31UMSNUTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;INFRAERO;SBJR;2019-01-26;07:22:00;RJ;Rio de Janeiro;Pouso;Nenhum;Não;detalhar?op===AUUJlRVtWNDZlRSVXTWJVU&acao=detalhar;2019;1
OPERADOR;GOL LINHAS AÉREAS;SBGR;2019-01-26;10:04:00;SP;Guarulhos;Aproximação f...;Arremetida;;detalhar?op===AUUJlRVtWNXVGbSNVTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;LATAM BRASIL;SBGR;2019-01-26;09:11:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVxmSLZlRSNVTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;LATAM BRASIL;SBGR;2019-01-26;12:17:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVxmSLZlRSVXTWJVU&acao=detalhar;2019;1
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SBGL;2019-01-25;00:00:00;RJ;Rio de Janeiro;Outra;Outros;Não;detalhar?op===AUUJlRVxmS3JGbRpXTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;;SBGR;2019-01-25;07:30:00;SP;Guarulhos;Aproximação f...;;Não;detalhar?op===AUUJlRWtWNz1UMSNUTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;tam8029;SBGR;2019-01-20;08:19:00;SP;Guarulhos;Manobra;Nenhum;Não;detalhar?op===AUUJlRVtWN3dlRSNVTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;;SBBZ;2019-01-20;08:56:00;PR;Curitiba;Outra;Nenhum;Não;detalhar?op===AUUJlRVtWN3dlRSVXTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;PT-WVN;SDRK;2019-01-20;00:00:00;SP;Rio Claro;Outra;Nenhum;Não;detalhar?op===AUUJlRVtWN3dlRRpXTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;Azul;SBVT;2019-01-20;12:26:00;ES;Vitoria;Decolagem;Nenhum;Não;detalhar?op===AUUJlRVtWN3JGbSNUTWJVU&acao=detalhar;2019;1
OPERADOR;LATAM;SBGR;2019-01-20;09:23:00;SP;Guarulhos;Decolagem;Nenhum;Não;detalhar?op===AUUJlRVtWN3JGbSVXTWJVU&acao=detalhar;2019;1
OPERADOR;LATAM;SBGR;2019-01-20;08:30:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVtWN31UMSNUTWJVU&acao=detalhar;2019;1
OPERADOR;LATAM;SBSP;2019-01-20;12:17:00;SP;Sao Paulo;Decolagem;Nenhum;Não;detalhar?op===AUUJlRVtWNDZlRSNUTWJVU&acao=detalhar;2019;1
OPERADOR;LATAM;SBVT;2019-01-20;11:55:00;ES;Vitoria;Outra;Nenhum;Não;detalhar?op===AUUJlRVtWNDZlRSNVTWJVU&acao=detalhar;2019;1
OPERADOR;LATAM;SBSP;2019-01-20;13:37:00;SP;Sao Paulo;Decolagem;Nenhum;Não;detalhar?op===AUUJlRVtWNLFGbSNUTWJVU&acao=detalhar;2019;1
FUNCIONÁRIO DO ÓRGÃO DE ADMINISTRAÇÃO AE;;SBGL;2019-01-20;00:00:00;RJ;Rio de Janeiro;Pouso;Outros;Sim;detalhar?op===AUUJlRVxmS3JGbSVXTWJVU&acao=detalhar;2019;1
OUTRO;GOL LINHAS AÉREAS;SBGR;2019-01-19;07:25:00;SP;Guarulhos;;Nenhum;;detalhar?op===AUUJlRVtWNPZlRSNUTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;INFRAERO;SBJR;2019-01-19;09:45:00;RJ;Rio de Janeiro;Pouso;Nenhum;Não;detalhar?op===AUUJlRWtWNv1UMSNUTWJVU&acao=detalhar;2019;1
PILOTO;Azul;SBGL;2019-01-18;02:00:00;RJ;Rio de Janeiro;Aproximação f...;Nenhum;;detalhar?op===AUUJlRVtWN31UMSNVTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;AZU2483 SBRF-SBGR;SBGR;2019-01-17;06:40:00;SP;Sao Paulo;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVtWNzJGbSVXTWJVU&acao=detalhar;2019;1
OUTRO;GOL LINHAS AÉREAS;SBGR;2019-01-15;21:59:00;SP;Guarulhos;Outra;;;detalhar?op===AUUJlRVtWNLVGbSNVTWJVU&acao=detalhar;2019;1
OPERADOR;LATAM;SBGR;2019-01-14;12:50:00;SP;Guarulhos;Outra;Nenhum;Não;detalhar?op===AUUJlRVtWNzJGbSNUTWJVU&acao=detalhar;2019;1
PILOTO;;SDVH;2019-01-13;08:50:00;SP;Braganca Paulista;Outra;Nenhum;Não;detalhar?op===AUUJlRVtGcXVGbSNVTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;TAP linhas aéreas;SBGR;2019-01-13;09:38:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVtWNrdlRSNUTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;LATAM;SBGR;2019-01-13;09:43:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVtWNrdlRSNVTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;FAB;Não necessita de Aeródromo;2019-01-13;00:00:00;DF;Brasilia;Outra;Nenhum;Não;detalhar?op===AUUJlRVtWNrdlRSVXTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;;Não necessita de Aeródromo;2019-01-13;00:00:00;DF;Brasilia;Outra;Nenhum;Não;detalhar?op===AUUJlRVtWNrdlRRpXTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;Torre;SBGR;2019-01-13;15:18:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVtWNrJGbSNUTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;Infraero;SBJR;2019-01-13;09:00:00;RJ;Rio de Janeiro;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVtWNrJGbSNVTWJVU&acao=detalhar;2019;1
CONTROLADOR DE TRÁFEGO AÉREO;TAM;SDIV;2019-01-13;18:34:00;SP;Ituverava;Outra;Nenhum;Não;detalhar?op===AUUJlRVtWNrJGbSVXTWJVU&acao=detalhar;2019;1
OUTRO;LATAM;SBSP;2019-01-13;11:44:00;SP;Sao Paulo;Decolagem;Nenhum;Não;detalhar?op===AUUJlRVtWNr1UMSNUTWJVU&acao=detalhar;2019;1
OPERADOR;LATAM;SBGR;2019-01-13;09:40:00;SP;Guarulhos;Decolagem;Nenhum;Não;detalhar?op===AUUJlRVtWNvJGbSNVTWJVU&acao=detalhar;2019;1
OPERADOR;LATAM;SBGR;2019-01-13;10:10:00;SP;Guarulhos;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVtWNvJGbSVXTWJVU&acao=detalhar;2019;1
OPERADOR;LATAM;SBGR;2019-01-13;11:00:00;SP;Sao Paulo;Aproximação f...;Nenhum;Não;detalhar?op===AUUJlRVtWNvJGbRpXTWJVU&acao=detalhar;2019;1
OPERADOR;LATAM;SBSP;2019-01-13;11:44:00;SP;Sao Paulo;Outra;Nenhum;;detalhar?op===AUUJlRVtWNv1UMSNUTWJVU&acao=detalhar;2019;1
OPERADOR;LATAM;SBSP;2019-01-13;20:38:00;SP;Sao Paulo;Outra;Nenhum;Não;detalhar?op===AUUJlRVtWNzdlRSNVTWJVU&acao=detalhar;2019;1
OPERADOR;LATAM;SBGR;2019-01-13;12:00:00;SP;Guarulhos;Outra;Nenhum;Não;detalhar?op===AUUJlRVtWNzdlRSVXTWJVU&acao=detalhar;2019;1
OPERADOR;LATAM;SBGR;2019-01-13;11:25:00;SP;Guarulhos;Outra;Nenhum;Não;detalhar?op===AUUJlRVtWNzdlRRpXTWJVU&acao=detalhar;2019;1
